"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NP_414783",3.88302006367465,-1.2405277798294,0.833352209782199,-1.48859961642584,0.136592832690484,0.293453358423862
"NP_414784",24.3407514532905,-0.123325431889745,0.307975649629381,-0.400438904952893,0.68883327398797,0.816748103413648
"NP_414785",4.07326071621608,0.718484120521799,0.920199956543594,0.780791300208849,0.434925251666485,0.620761067286562
"NP_414786",5.07820581194301,1.20846268057747,0.919867054140885,1.31373623518468,0.188934982488325,0.365458357462879
"NP_414787",24.8654980108426,-0.913873517977926,0.33183412243868,-2.75400706612624,0.00588704971180294,0.0290956110756415
"NP_414788",22.1540822372059,1.6298121510433,0.41281928080093,3.9480039495278,7.88055048632739e-05,0.00109846859660265
"NP_414790",70.5039419539436,1.28980797855285,0.406917441957035,3.16970433203756,0.00152594125191354,0.0108183972894284
"NP_414793",789.744616666671,0.13599759950603,0.169141926530132,0.804044285742496,0.421371399234353,0.609026078612182
"NP_414794",24.5722037567052,1.71276778598543,0.555663470139396,3.08238327337905,0.00205350249221817,0.0132976413354348
"NP_414795",35.3940803817119,0.0980267176515518,0.369551204373772,0.265258823381902,0.790810082772587,0.881488495625069
"NP_414796",20.3442207444659,0.232610599144212,0.441259623078877,0.527151334448363,0.598088500638698,0.749113589590717
"NP_414798",39.4014487127821,0.283879114899373,0.375298629626731,0.756408610342428,0.449404247161234,0.631777868145981
"NP_414799",34.5022909494727,0.567478866738869,0.425133784900114,1.33482420568433,0.181933889199818,0.356281560971357
"NP_414801",3.22602808477316,2.05060325669913,1.14070524402971,1.79766268931584,0.0722304774271781,0.185516379250816
"NP_414802",10.7648163892667,0.279380563030572,0.579782000145365,0.481871743104347,0.629897060391514,0.775954677150961
"NP_414803",25.3754177641026,-0.25915375332301,0.387535921826208,-0.668721888029849,0.503672902427544,0.676151724914149
"NP_414804",3.88792087641198,0.163467986382452,1.0731870409625,0.152320127007724,0.878934451086832,0.936036909948832
"NP_414805",7.19231902703613,-0.538305043498693,0.993228625455573,-0.541974958939372,0.587835756542068,0.741011842704164
"NP_414806",10.7582517072963,-0.772733623450357,0.591394735097198,-1.30662918959425,0.191338678155285,0.369035949612819
"NP_414807",16.2089142652231,0.433507559190229,0.367194995414513,1.18059223193077,0.237764751030488,0.424712709051854
"NP_414811",26.3431726985101,1.41891404068776,0.46897174623063,3.02558534089166,0.00248152363822937,0.0153213591597585
"NP_414812",30.7266259963938,2.93765581437775,0.624134494432339,4.70676727625765,2.51675944551263e-06,7.78113897740446e-05
"NP_414813",26.0209061730008,2.81321847818254,0.685767698812959,4.10229073642886,4.09079787549932e-05,0.000659661210355028
"NP_414814",99.2554975906234,2.8324316664371,0.684375464676155,4.13871012716302,3.49263899911214e-05,0.000591017759849758
"NP_414815",590.857579328505,2.40161930104375,0.529308120143631,4.53728029033836,5.69843477843744e-06,0.00015020489621112
"NP_414817",19.7202459501896,0.37284010218115,0.481325044732074,0.774611889120976,0.438569029854718,0.623332177890623
"NP_414818",30.8788316772331,1.13827842514653,0.425050970772463,2.67798100326153,0.00740674190067964,0.0345312048702888
"NP_414819",13.8251602954286,0.888055482764037,0.529524428602642,1.67708123515193,0.0935265976596596,0.223593819521233
"NP_414820",7.36824597930763,0.759551320363858,0.560058373723747,1.35620027482798,0.175035454617999,0.348134153565284
"NP_414821",76.9909551960023,1.16397607334507,0.3244967064902,3.587019683296,0.000334479084068824,0.00343708426652878
"NP_414822",7.37572142637521,1.38349495576561,0.480844286332608,2.87722032909552,0.00401195362791735,0.021879513684345
"NP_414823",10.3055069167017,0.878761058228615,0.429164415101494,2.04760932478709,0.0405982949301129,0.122644916374318
"NP_414824",21.961497490469,0.441747588386261,0.396728179592726,1.11347671052697,0.265503745294469,0.453762011908087
"NP_414825",13.3397914918952,1.44118509622101,0.715450191074089,2.01437516433869,0.0439701598313561,0.130545340957788
"NP_414826",1.2521873915136,1.19892614701395,1.29235033119389,0.927709861695442,0.353558091578357,0.545670931895137
"NP_414827",7.42589608519949,0.194225807386156,0.513906465382412,0.377939995834898,0.705475169813754,0.826706725071005
"NP_414828",6.44885238124725,1.60696146498073,0.75979569334306,2.11499154188436,0.0344306682050471,0.10932734182174
"NP_414829",0.850270292176128,-0.167364905921227,1.45995515373764,-0.114637018467832,0.908732836626464,0.950761556832606
"NP_414830",4.94060470492366,1.32261234931026,0.937715472907634,1.41046232841733,0.158403212446031,0.325026950887265
"NP_414832",27.0760509435225,0.674893576507712,0.316924175531028,2.12951118473964,0.0332119905106475,0.107111925474339
"NP_414833",79.0358803032587,-0.0250837441788419,0.33937363614462,-0.0739118820890164,0.94108050117162,0.96815687285907
"NP_414835",10.388747582177,2.40412117271877,0.459076745189139,5.23686115211145,1.63330470624618e-07,1.06478453569766e-05
"NP_414837",2.55622404705516,3.0727588345691,1.06734300658718,2.87888599597819,0.00399082570897536,0.0218221746214185
"NP_414838",13.8789776710063,1.54217271161009,0.402814827470039,3.82849042895472,0.000128931644002668,0.00161049735259274
"NP_414839",2.85840328427543,1.20423286495243,0.674403871104328,1.78562567112866,0.0741598875206479,0.189407116450251
"NP_414840",6.61653704085551,-2.46208571545935,0.850684182422282,-2.89424179540834,0.00380075358163694,0.0210629362906888
"NP_414841",31.728307461923,-0.732385029501797,0.439520966701111,-1.66632557941165,0.0956485846050868,0.227476564428061
"NP_414842",10.5302762207414,-1.36471753376945,0.597377503913782,-2.28451443991171,0.022341314934328,0.080093711429779
"NP_414844",5.59387735101174,2.79972068434098,0.963919842795174,2.90451608115292,0.00367821307616714,0.0205500165342382
